PORT_TYPE,EVSE_ZIP,SESSION_START_DATE,SESSION_START_TIME,SESSION_LENGTH,ENERGY,SUBLAP,LAT,LON
3,8,12/6/13,21:39,4.637169,2.001044877,LAP2,41.122195,-80.597651
1,3,12/6/13,19:19,0.366148,0.991078951,LAP1,40.82405,-80.70807
3,3,12/14/13,6:47,6.979042,2.819635002,LAP1,40.82405,-80.70807
1,7,12/22/13,14:01,2.122782,1.028736746,LAP2,41.197179,-80.218578
3,10,12/18/13,21:04,3.489278,1.381678289,LAP2,40.940856,-80.902297
3,6,12/16/13,12:06,17.879007,5.334239872,LAP2,41.088805,-80.651918
1,7,12/5/13,5:37,3.753147,1.543735034,LAP2,41.197179,-80.218578
1,5,12/9/13,3:06,4.136466,1.182567331,LAP1,40.932256,-80.388139
3,6,12/27/13,8:33,3.716626,1.596196148,LAP2,41.088805,-80.651918
2,3,12/4/13,2:32,12.263309,3.146033736,LAP1,40.82405,-80.70807
2,12,12/6/13,9:44,0.277839,0.972434823,LAP2,40.666304,-80.69382
1,1,12/3/13,16:31,5.7508,3.147404952,LAP1,40.759591,-80.892775
1,6,12/16/13,22:36,8.823189,2.335272148,LAP2,41.088805,-80.651918
1,1,12/27/13,5:59,0.582252,0.886354843,LAP1,40.759591,-80.892775
3,8,12/18/13,2:08,4.087683,1.768216938,LAP2,41.122195,-80.597651
2,6,12/18/13,18:00,2.47899,1.799580465,LAP2,41.088805,-80.651918
2,3,12/27/13,23:10,10.486644,2.27505389,LAP1,40.82405,-80.70807
1,13,12/12/13,19:13,6.939485,3.351197376,LAP2,40.697587,-80.44851
3,10,12/9/13,7:12,2.250267,2.35716883,LAP2,40.940856,-80.902297
3,2,12/10/13,11:27,4.569838,1.840956536,LAP1,40.476938,-80.381297
3,9,12/3/13,13:38,5.893726,1.88214187,LAP2,40.605104,-80.061551
3,13,12/15/13,16:42,4.85417,1.029161608,LAP2,40.697587,-80.44851
1,3,12/16/13,13:22,5.990777,1.421155406,LAP1,40.82405,-80.70807
2,13,12/11/13,16:14,3.067843,2.569124335,LAP2,40.697587,-80.44851
3,1,12/30/13,1:48,3.828612,2.257745612,LAP1,40.759591,-80.892775
2,6,12/1/13,21:41,5.425405,2.826234367,LAP2,41.088805,-80.651918
3,5,12/11/13,22:33,13.347201,3.825374035,LAP1,40.932256,-80.388139
1,4,12/6/13,17:31,1.549004,1.250125234,LAP1,41.237692,-80.129426
2,8,12/3/13,5:50,3.025379,2.298919881,LAP2,41.122195,-80.597651
2,10,12/18/13,8:37,0.814684,2.006067063,LAP2,40.940856,-80.902297
2,11,12/7/13,17:54,1.881079,1.540917902,LAP2,40.782878,-80.527821
2,12,12/30/13,14:08,2.546499,1.018524179,LAP2,40.666304,-80.69382
1,7,12/5/13,21:50,7.021419,2.911880813,LAP2,41.197179,-80.218578
1,12,12/31/13,3:32,2.071606,1.074690852,LAP2,40.666304,-80.69382
1,7,12/30/13,1:52,0.631704,0.868398599,LAP2,41.197179,-80.218578
1,9,12/14/13,5:34,10.07564,3.841669818,LAP2,40.605104,-80.061551
2,13,12/2/13,7:06,6.290649,3.021527076,LAP2,40.697587,-80.44851
1,13,12/5/13,9:18,12.399149,4.171514816,LAP2,40.697587,-80.44851
2,10,12/24/13,14:57,12.650066,3.347398682,LAP2,40.940856,-80.902297
1,5,12/2/13,16:46,6.242184,2.865273142,LAP1,40.932256,-80.388139
1,3,12/19/13,20:36,9.842743,2.264976323,LAP1,40.82405,-80.70807
2,1,12/7/13,13:25,5.503363,1.177233074,LAP1,40.759591,-80.892775
3,1,12/24/13,18:00,4.159037,1.798701064,LAP1,40.759591,-80.892775
2,2,12/19/13,16:58,9.874941,3.166161327,LAP1,40.476938,-80.381297
2,6,12/11/13,15:28,9.051368,3.425967115,LAP2,41.088805,-80.651918
3,1,12/23/13,20:23,1.670371,0.929629828,LAP1,40.759591,-80.892775
3,11,12/6/13,1:29,8.059022,1.961319044,LAP2,40.782878,-80.527821
2,11,12/13/13,12:08,13.254582,3.810245605,LAP2,40.782878,-80.527821
2,13,12/31/13,9:00,3.725656,2.468497205,LAP2,40.697587,-80.44851
2,7,12/16/13,14:27,5.716693,2.042982515,LAP2,41.197179,-80.218578
2,12,12/10/13,3:12,5.482555,1.657036997,LAP2,40.666304,-80.69382
2,12,12/17/13,23:03,0.896791,1.804778546,LAP2,40.666304,-80.69382
2,12,12/23/13,7:46,1.844307,1.504517687,LAP2,40.666304,-80.69382
1,14,12/3/13,16:55,7.352827,2.441838835,LAP2,41.141569,-80.833456
3,8,12/22/13,13:03,5.517706,1.842467254,LAP2,41.122195,-80.597651
1,3,12/12/13,18:48,6.8159,3.119449155,LAP1,40.82405,-80.70807
2,11,12/22/13,3:50,8.325557,3.4986336,LAP2,40.782878,-80.527821
1,6,12/10/13,20:18,3.028891,2.431536072,LAP2,41.088805,-80.651918
3,2,12/17/13,3:55,7.872714,2.943320403,LAP1,40.476938,-80.381297
1,8,12/10/13,22:01,5.187279,1.259175569,LAP2,41.122195,-80.597651
1,1,12/18/13,18:46,12.512619,4.450709862,LAP1,40.759591,-80.892775
1,7,12/11/13,3:10,2.03437,2.032270462,LAP2,41.197179,-80.218578
1,12,12/18/13,20:40,9.543343,3.673561806,LAP2,40.666304,-80.69382
1,8,12/4/13,3:24,8.64282,2.505943024,LAP2,41.122195,-80.597651
2,5,12/20/13,12:03,1.414323,1.382082238,LAP1,40.932256,-80.388139
2,2,12/31/13,7:26,8.959841,2.016366071,LAP1,40.476938,-80.381297
1,1,12/28/13,18:34,13.287904,4.437489987,LAP1,40.759591,-80.892775
1,1,12/1/13,13:44,3.847852,2.138060333,LAP1,40.759591,-80.892775
2,1,12/28/13,7:35,7.584198,2.109983805,LAP1,40.759591,-80.892775
1,4,12/7/13,20:24,1.369372,0.356067152,LAP1,41.237692,-80.129426
2,7,12/21/13,10:46,4.658093,1.971466497,LAP2,41.197179,-80.218578
2,3,12/13/13,2:35,7.453583,2.713118245,LAP1,40.82405,-80.70807
3,5,12/20/13,6:57,3.306913,1.306240387,LAP1,40.932256,-80.388139
3,10,12/20/13,8:15,1.624713,0.934806504,LAP2,40.940856,-80.902297
2,3,12/17/13,20:25,4.240979,1.848989918,LAP1,40.82405,-80.70807
1,2,12/20/13,10:28,7.414784,1.641159471,LAP1,40.476938,-80.381297
1,13,12/16/13,18:03,7.395031,1.486116364,LAP2,40.697587,-80.44851
1,5,12/25/13,12:42,11.331588,2.549144147,LAP1,40.932256,-80.388139
1,10,12/29/13,4:36,8.652627,2.589135499,LAP2,40.940856,-80.902297
3,12,12/2/13,23:18,4.37496,1.982612706,LAP2,40.666304,-80.69382
2,4,12/14/13,12:30,5.614239,2.660492629,LAP1,41.237692,-80.129426
1,5,12/5/13,4:19,2.870628,2.550857302,LAP1,40.932256,-80.388139
2,7,12/4/13,8:17,11.233909,3.813444288,LAP2,41.197179,-80.218578
1,13,12/16/13,14:04,2.335058,1.954940344,LAP2,40.697587,-80.44851
3,13,12/12/13,3:08,10.720789,3.033040899,LAP2,40.697587,-80.44851
2,1,12/24/13,16:47,11.274956,4.14423323,LAP1,40.759591,-80.892775
2,11,12/16/13,12:02,1.462737,1.270685217,LAP2,40.782878,-80.527821
1,10,12/11/13,23:59,12.387666,3.712110919,LAP2,40.940856,-80.902297
1,4,12/22/13,20:02,10.962882,2.386642622,LAP1,41.237692,-80.129426
2,1,12/28/13,3:25,5.457591,2.745808859,LAP1,40.759591,-80.892775
3,5,12/28/13,4:07,3.522273,2.256843407,LAP1,40.932256,-80.388139
1,7,12/27/13,11:21,2.800584,0.701499399,LAP2,41.197179,-80.218578
1,7,12/29/13,13:14,11.011814,3.815614004,LAP2,41.197179,-80.218578
2,10,12/6/13,7:23,10.446631,3.822445166,LAP2,40.940856,-80.902297
2,11,12/14/13,17:31,0.092427,1.039865413,LAP2,40.782878,-80.527821
3,4,12/6/13,4:48,2.552989,1.621051391,LAP1,41.237692,-80.129426
3,4,12/17/13,19:24,4.99322,1.351770564,LAP1,41.237692,-80.129426
1,8,12/1/13,22:19,7.632696,2.588624211,LAP2,41.122195,-80.597651
1,1,12/25/13,20:19,3.916782,2.345359387,LAP1,40.759591,-80.892775
2,6,12/5/13,22:17,4.39106,2.810899157,LAP2,41.088805,-80.651918
3,12,12/4/13,22:46,1.686087,2.035534485,LAP2,40.666304,-80.69382
2,3,12/31/13,13:41,4.929359,2.009697055,LAP1,40.82405,-80.70807
2,8,12/1/13,1:18,7.532994,2.33540276,LAP2,41.122195,-80.597651
1,10,12/19/13,16:18,7.668721,2.291457845,LAP2,40.940856,-80.902297
2,12,12/10/13,5:44,1.414742,0.405332542,LAP2,40.666304,-80.69382
1,3,12/6/13,23:50,6.406056,2.212538257,LAP1,40.82405,-80.70807
2,9,12/16/13,6:20,2.839849,1.527032604,LAP2,40.605104,-80.061551
2,10,12/16/13,21:00,0.665969,0.190936449,LAP2,40.940856,-80.902297
2,12,12/5/13,11:40,4.525937,2.23004693,LAP2,40.666304,-80.69382
2,5,12/28/13,13:59,7.443917,2.550234684,LAP1,40.932256,-80.388139
1,11,12/25/13,22:52,5.863345,3.041212969,LAP2,40.782878,-80.527821
1,3,12/24/13,22:58,3.982129,2.006955056,LAP1,40.82405,-80.70807
2,11,12/18/13,5:46,7.711942,3.456088212,LAP2,40.782878,-80.527821
1,8,12/16/13,11:58,4.228143,1.82598466,LAP2,41.122195,-80.597651
1,6,12/2/13,12:28,4.469748,2.087257484,LAP2,41.088805,-80.651918
3,3,12/12/13,13:46,2.588377,1.157642571,LAP1,40.82405,-80.70807
1,1,12/22/13,3:29,10.278679,3.961382679,LAP1,40.759591,-80.892775
3,10,12/26/13,4:35,6.04554,1.512317291,LAP2,40.940856,-80.902297
1,10,12/16/13,1:54,4.090719,1.495024032,LAP2,40.940856,-80.902297
2,12,12/26/13,12:17,1.403891,1.280642783,LAP2,40.666304,-80.69382
3,5,12/28/13,22:23,2.377672,2.267156156,LAP1,40.932256,-80.388139
1,10,12/10/13,16:27,1.241721,0.869202867,LAP2,40.940856,-80.902297
3,3,12/26/13,10:18,2.504238,1.825585259,LAP1,40.82405,-80.70807
1,13,12/7/13,9:33,2.427881,1.293236055,LAP2,40.697587,-80.44851
3,10,12/13/13,7:48,4.748743,1.411532577,LAP2,40.940856,-80.902297
1,4,12/17/13,8:32,13.873679,4.210387308,LAP1,41.237692,-80.129426
1,8,12/13/13,15:27,5.552466,1.558024207,LAP2,41.122195,-80.597651
2,10,12/8/13,1:55,11.351502,4.235101901,LAP2,40.940856,-80.902297
3,11,12/30/13,19:12,2.204373,1.240966766,LAP2,40.782878,-80.527821
2,2,12/1/13,17:29,8.275203,3.274803619,LAP1,40.476938,-80.381297
2,13,12/22/13,4:09,7.247597,2.191580993,LAP2,40.697587,-80.44851
2,4,12/3/13,7:33,7.305711,3.359217932,LAP1,41.237692,-80.129426
1,3,12/27/13,18:11,8.476188,2.526239215,LAP1,40.82405,-80.70807
3,8,12/9/13,22:15,0.704158,0.367851346,LAP2,41.122195,-80.597651
2,7,12/10/13,3:21,13.075255,4.231466946,LAP2,41.197179,-80.218578
1,14,12/1/13,8:00,7.756769,3.390831561,LAP2,41.141569,-80.833456
3,14,12/13/13,13:38,2.378471,0.963136852,LAP2,41.141569,-80.833456
3,3,12/11/13,11:01,1.936495,1.39078755,LAP1,40.82405,-80.70807
3,2,12/23/13,6:24,4.473602,1.745740495,LAP1,40.476938,-80.381297
3,11,12/3/13,1:54,12.266291,3.560131219,LAP2,40.782878,-80.527821
2,8,12/8/13,1:38,8.318349,2.018282268,LAP2,41.122195,-80.597651
3,14,12/10/13,19:09,14.940228,3.077498553,LAP2,41.141569,-80.833456
2,2,12/19/13,5:49,2.150017,0.71712351,LAP1,40.476938,-80.381297
3,6,12/10/13,8:29,6.488255,2.905491826,LAP2,41.088805,-80.651918
2,5,12/23/13,9:36,8.913521,2.1200184,LAP1,40.932256,-80.388139
3,14,12/24/13,15:29,4.97965,2.04587711,LAP2,41.141569,-80.833456
1,6,12/7/13,16:07,1.012088,1.679265733,LAP2,41.088805,-80.651918
3,12,12/12/13,13:53,5.461502,2.138025277,LAP2,40.666304,-80.69382
1,1,12/11/13,19:03,7.578877,2.304906892,LAP1,40.759591,-80.892775
3,2,12/1/13,15:44,10.356295,2.324550889,LAP1,40.476938,-80.381297
3,14,12/16/13,20:08,4.576721,2.220361516,LAP2,41.141569,-80.833456
3,7,12/26/13,4:02,9.259944,3.582221935,LAP2,41.197179,-80.218578
2,4,12/10/13,17:01,1.287797,1.925223581,LAP1,41.237692,-80.129426
3,13,12/23/13,9:15,3.488475,0.98272913,LAP2,40.697587,-80.44851
1,3,12/1/13,10:48,3.557604,1.639810611,LAP1,40.82405,-80.70807
1,6,12/13/13,5:42,4.327943,2.100414379,LAP2,41.088805,-80.651918
1,9,12/16/13,3:33,13.151532,4.123184883,LAP2,40.605104,-80.061551
2,12,12/2/13,12:44,4.542701,2.779948073,LAP2,40.666304,-80.69382
3,8,12/24/13,6:35,7.210964,2.848894784,LAP2,41.122195,-80.597651
1,1,12/21/13,15:34,6.657751,1.413445086,LAP1,40.759591,-80.892775
1,14,12/16/13,14:13,4.031309,1.371261441,LAP2,41.141569,-80.833456
2,11,12/4/13,18:19,4.044002,2.085908773,LAP2,40.782878,-80.527821
3,14,12/11/13,10:53,6.733407,2.563401811,LAP2,41.141569,-80.833456
3,5,12/1/13,5:26,7.127157,2.456784097,LAP1,40.932256,-80.388139
3,5,12/16/13,11:56,0.217566,0.537156244,LAP1,40.932256,-80.388139
2,3,12/28/13,1:45,5.517748,2.946850454,LAP1,40.82405,-80.70807
2,2,12/25/13,10:54,2.739634,2.060218676,LAP1,40.476938,-80.381297
3,7,12/27/13,5:46,2.667895,0.595333492,LAP2,41.197179,-80.218578
1,5,12/6/13,19:43,8.769118,2.510505765,LAP1,40.932256,-80.388139
3,10,12/21/13,3:28,6.021091,2.798267244,LAP2,40.940856,-80.902297
3,8,12/26/13,21:08,2.23809,2.162011694,LAP2,41.122195,-80.597651
2,2,12/11/13,10:26,9.821041,2.580817954,LAP1,40.476938,-80.381297
2,13,12/7/13,12:47,4.423362,1.106099408,LAP2,40.697587,-80.44851
1,1,12/20/13,3:13,17.475843,4.218887227,LAP1,40.759591,-80.892775
1,1,12/2/13,17:05,2.368032,2.175056088,LAP1,40.759591,-80.892775
3,3,12/24/13,22:55,8.1288,3.564340418,LAP1,40.82405,-80.70807
1,1,12/13/13,18:08,4.889665,1.591443125,LAP1,40.759591,-80.892775
2,1,12/17/13,16:29,11.716717,4.158897622,LAP1,40.759591,-80.892775
1,14,12/23/13,3:08,6.524518,2.013041275,LAP2,41.141569,-80.833456
2,12,12/8/13,1:09,8.605751,1.871321951,LAP2,40.666304,-80.69382
2,8,12/4/13,5:21,2.550443,1.866085012,LAP2,41.122195,-80.597651
2,2,12/16/13,22:34,7.591438,1.549847331,LAP1,40.476938,-80.381297
1,10,12/18/13,12:13,2.01227,0.944021276,LAP2,40.940856,-80.902297
3,6,12/3/13,2:10,3.761546,1.208614966,LAP2,41.088805,-80.651918
3,6,12/20/13,20:35,0.25119,0.956329948,LAP2,41.088805,-80.651918
2,9,12/31/13,20:57,1.489409,2.035184752,LAP2,40.605104,-80.061551
2,11,12/24/13,18:17,2.16309,0.781901197,LAP2,40.782878,-80.527821
2,13,12/12/13,3:19,2.174126,0.499990613,LAP2,40.697587,-80.44851
1,2,12/1/13,20:44,0.420657,1.814604788,LAP1,40.476938,-80.381297
1,14,12/25/13,8:36,5.671412,2.099690967,LAP2,41.141569,-80.833456
1,5,12/22/13,2:13,1.203831,1.135310548,LAP1,40.932256,-80.388139
2,3,12/24/13,22:56,7.680711,2.100459211,LAP1,40.82405,-80.70807
1,2,12/15/13,11:22,3.5668,1.592992822,LAP1,40.476938,-80.381297
2,2,12/13/13,19:53,1.101456,0.649604597,LAP1,40.476938,-80.381297
3,1,12/2/13,7:31,3.078371,2.210643937,LAP1,40.759591,-80.892775
1,13,12/20/13,6:26,6.624828,3.235959132,LAP2,40.697587,-80.44851
3,10,12/27/13,17:27,0.422764,0.819582812,LAP2,40.940856,-80.902297
2,4,12/25/13,9:48,13.36819,4.467929178,LAP1,41.237692,-80.129426
2,6,12/3/13,17:37,1.509575,1.25567266,LAP2,41.088805,-80.651918
1,7,12/14/13,2:41,0.222767,1.031000964,LAP2,41.197179,-80.218578
2,4,12/9/13,18:18,3.882815,2.305392114,LAP1,41.237692,-80.129426
2,4,12/31/13,19:06,1.978731,1.860905861,LAP1,41.237692,-80.129426
1,11,12/17/13,13:26,5.162659,1.682866767,LAP2,40.782878,-80.527821
3,8,12/16/13,19:11,10.183404,2.498908101,LAP2,41.122195,-80.597651
1,7,12/6/13,12:53,1.464073,2.063861446,LAP2,41.197179,-80.218578
2,14,12/4/13,10:12,1.002867,1.462271696,LAP2,41.141569,-80.833456
2,3,12/19/13,17:46,12.767346,4.279546289,LAP1,40.82405,-80.70807
3,11,12/15/13,23:05,6.288319,2.946420804,LAP2,40.782878,-80.527821
3,3,12/5/13,5:17,2.548013,2.18256755,LAP1,40.82405,-80.70807
2,7,12/16/13,23:18,0.374425,0.495493651,LAP2,41.197179,-80.218578
1,14,12/2/13,19:13,17.074148,4.373056798,LAP2,41.141569,-80.833456
3,9,12/23/13,10:52,2.980867,1.575313488,LAP2,40.605104,-80.061551
2,3,12/20/13,6:49,2.379703,1.130219614,LAP1,40.82405,-80.70807
1,10,12/8/13,23:54,6.494829,1.566756183,LAP2,40.940856,-80.902297
1,14,12/18/13,12:40,0.569085,1.90262448,LAP2,41.141569,-80.833456
1,7,12/9/13,1:59,11.743639,4.343247576,LAP2,41.197179,-80.218578
2,10,12/20/13,13:29,8.160539,2.768970032,LAP2,40.940856,-80.902297
2,9,12/2/13,23:30,2.566191,2.176176392,LAP2,40.605104,-80.061551
1,2,12/26/13,21:47,3.602846,1.693770427,LAP1,40.476938,-80.381297
1,3,12/9/13,3:36,8.466773,2.485948108,LAP1,40.82405,-80.70807
3,1,12/7/13,17:04,4.701265,1.684737436,LAP1,40.759591,-80.892775
3,11,12/22/13,18:41,8.581259,1.74689844,LAP2,40.782878,-80.527821
2,6,12/12/13,12:40,0.140527,1.453532245,LAP2,41.088805,-80.651918
2,8,12/3/13,12:15,6.619342,3.001820643,LAP2,41.122195,-80.597651
1,3,12/20/13,9:00,7.217903,2.170056071,LAP1,40.82405,-80.70807
3,14,12/5/13,16:20,5.886965,1.929220536,LAP2,41.141569,-80.833456
2,10,12/7/13,23:00,8.641515,3.522763144,LAP2,40.940856,-80.902297
2,12,12/6/13,1:30,1.911309,0.705319954,LAP2,40.666304,-80.69382
1,6,12/30/13,7:03,10.902689,3.636143845,LAP2,41.088805,-80.651918
1,3,12/20/13,22:47,3.242347,1.169405432,LAP1,40.82405,-80.70807
1,4,12/30/13,20:16,0.523549,0.976747501,LAP1,41.237692,-80.129426
2,11,12/18/13,11:52,1.255829,0.630316115,LAP2,40.782878,-80.527821
3,5,12/4/13,10:41,8.587119,3.44706174,LAP1,40.932256,-80.388139
1,6,12/27/13,16:49,5.485983,1.671950997,LAP2,41.088805,-80.651918
1,4,12/28/13,11:40,5.747316,1.26165376,LAP1,41.237692,-80.129426
1,6,12/14/13,20:34,4.125658,2.143878214,LAP2,41.088805,-80.651918
3,4,12/13/13,15:19,4.667872,1.884178385,LAP1,41.237692,-80.129426
3,12,12/5/13,23:19,1.316613,1.743345165,LAP2,40.666304,-80.69382
1,1,12/19/13,14:57,11.608605,3.922534352,LAP1,40.759591,-80.892775
2,13,12/26/13,10:08,2.746585,1.392860942,LAP2,40.697587,-80.44851
2,6,12/8/13,9:25,2.526924,2.3655386,LAP2,41.088805,-80.651918
3,4,12/4/13,22:42,9.401188,2.66843659,LAP1,41.237692,-80.129426
3,12,12/3/13,16:30,7.376101,2.66789013,LAP2,40.666304,-80.69382
2,11,12/30/13,8:00,4.380886,2.324961642,LAP2,40.782878,-80.527821
3,1,12/26/13,12:50,8.042248,2.636416693,LAP1,40.759591,-80.892775
3,7,12/16/13,2:17,7.95358,2.315691471,LAP2,41.197179,-80.218578
1,12,12/8/13,17:16,0.164267,0.075917405,LAP2,40.666304,-80.69382
2,14,12/22/13,1:16,1.137366,1.132228276,LAP2,41.141569,-80.833456
3,14,12/31/13,16:48,7.811247,2.496989139,LAP2,41.141569,-80.833456
1,8,12/3/13,1:57,6.28601,2.404709178,LAP2,41.122195,-80.597651
3,1,12/31/13,5:49,4.21359,1.673947791,LAP1,40.759591,-80.892775
2,5,12/17/13,8:40,7.254822,2.892402997,LAP1,40.932256,-80.388139
3,1,12/12/13,1:49,5.992456,2.348180352,LAP1,40.759591,-80.892775
2,3,12/28/13,5:26,0.232245,0.183607026,LAP1,40.82405,-80.70807
3,7,12/27/13,17:34,6.716736,2.835325416,LAP2,41.197179,-80.218578
3,1,12/13/13,21:48,10.455002,3.132880895,LAP1,40.759591,-80.892775
1,11,12/7/13,19:12,0.860862,1.913692913,LAP2,40.782878,-80.527821
3,7,12/14/13,22:47,9.452064,3.698323097,LAP2,41.197179,-80.218578
3,13,12/25/13,19:19,13.008165,4.094778502,LAP2,40.697587,-80.44851
1,12,12/1/13,2:17,8.214003,2.032176288,LAP2,40.666304,-80.69382
3,1,12/1/13,13:20,9.60157,3.385257649,LAP1,40.759591,-80.892775
3,4,12/8/13,22:17,2.296636,1.349013098,LAP1,41.237692,-80.129426
1,12,12/14/13,23:51,5.890889,2.326876642,LAP2,40.666304,-80.69382
2,12,12/10/13,23:13,2.890029,0.621987704,LAP2,40.666304,-80.69382
3,2,12/3/13,21:36,2.454959,1.59861503,LAP1,40.476938,-80.381297
2,8,12/26/13,19:37,0.715138,1.832453031,LAP2,41.122195,-80.597651
2,12,12/17/13,16:42,4.660631,1.890187976,LAP2,40.666304,-80.69382
1,7,12/6/13,16:11,3.843543,1.986687962,LAP2,41.197179,-80.218578
2,13,12/2/13,3:18,3.220841,1.188177305,LAP2,40.697587,-80.44851
2,5,12/19/13,14:52,0.435288,1.508182536,LAP1,40.932256,-80.388139
3,7,12/4/13,21:01,5.723984,2.506836261,LAP2,41.197179,-80.218578
2,11,12/3/13,14:03,8.229347,2.093175599,LAP2,40.782878,-80.527821
2,5,12/27/13,12:08,4.539116,2.175990987,LAP1,40.932256,-80.388139
3,7,12/24/13,2:32,4.782145,2.365294813,LAP2,41.197179,-80.218578
2,10,12/16/13,13:13,5.351023,1.763287082,LAP2,40.940856,-80.902297
1,7,12/30/13,7:58,5.590024,2.603213483,LAP2,41.197179,-80.218578
3,11,12/14/13,11:13,2.363646,0.59220637,LAP2,40.782878,-80.527821
3,2,12/31/13,6:10,0.577312,0.964578824,LAP1,40.476938,-80.381297
2,10,12/7/13,23:45,0.563137,0.709885418,LAP2,40.940856,-80.902297
3,12,12/22/13,9:23,4.12164,1.151363022,LAP2,40.666304,-80.69382
2,14,12/25/13,10:35,2.751705,1.246259567,LAP2,41.141569,-80.833456
3,13,12/6/13,21:20,0.313936,0.943540086,LAP2,40.697587,-80.44851
3,3,12/21/13,22:27,1.790393,0.785328328,LAP1,40.82405,-80.70807
2,12,12/31/13,5:42,0.341015,1.875349094,LAP2,40.666304,-80.69382
3,9,12/29/13,11:02,1.690532,0.492580142,LAP2,40.605104,-80.061551
1,14,12/20/13,19:49,5.073519,1.280614811,LAP2,41.141569,-80.833456
1,6,12/7/13,13:35,8.949449,3.138199012,LAP2,41.088805,-80.651918
1,11,12/26/13,13:40,0.303347,0.178035704,LAP2,40.782878,-80.527821
3,10,12/12/13,2:15,2.318242,1.157296749,LAP2,40.940856,-80.902297
3,13,12/17/13,4:59,4.853749,1.380058022,LAP2,40.697587,-80.44851
2,4,12/25/13,14:36,5.663063,2.514548203,LAP1,41.237692,-80.129426
3,13,12/20/13,18:47,4.585041,2.611636782,LAP2,40.697587,-80.44851
2,1,12/9/13,20:32,2.749464,2.318221498,LAP1,40.759591,-80.892775
2,3,12/4/13,18:56,3.365638,0.823341862,LAP1,40.82405,-80.70807
3,2,12/26/13,23:22,9.019534,2.947919749,LAP1,40.476938,-80.381297
2,10,12/4/13,13:06,7.913023,1.983001271,LAP2,40.940856,-80.902297
2,6,12/15/13,12:20,13.946168,2.938039274,LAP2,41.088805,-80.651918
3,11,12/22/13,8:16,1.518849,2.054078395,LAP2,40.782878,-80.527821
2,7,12/17/13,6:49,5.046136,1.672901736,LAP2,41.197179,-80.218578
3,2,12/23/13,23:37,4.80956,2.95120353,LAP1,40.476938,-80.381297
2,6,12/29/13,17:36,1.298821,2.116461926,LAP2,41.088805,-80.651918
1,3,12/3/13,18:10,6.641955,2.865590295,LAP1,40.82405,-80.70807
3,9,12/1/13,19:47,6.532061,2.374099215,LAP2,40.605104,-80.061551
1,1,12/28/13,9:59,11.609506,3.87491116,LAP1,40.759591,-80.892775
1,3,12/26/13,13:07,7.048266,2.440663846,LAP1,40.82405,-80.70807
1,9,12/6/13,20:25,8.561233,2.825366945,LAP2,40.605104,-80.061551
1,4,12/2/13,20:06,6.550895,2.972084219,LAP1,41.237692,-80.129426
2,6,12/3/13,5:08,6.539622,1.559926917,LAP2,41.088805,-80.651918
2,1,12/2/13,22:24,4.125724,1.280084829,LAP1,40.759591,-80.892775
3,9,12/1/13,10:38,6.819146,2.43109608,LAP2,40.605104,-80.061551
1,10,12/18/13,20:13,13.134554,3.897950594,LAP2,40.940856,-80.902297
1,12,12/2/13,18:18,0.630358,1.220445727,LAP2,40.666304,-80.69382
1,9,12/18/13,20:30,2.104863,1.647153917,LAP2,40.605104,-80.061551
3,11,12/16/13,19:51,9.236371,2.500120439,LAP2,40.782878,-80.527821
3,4,12/3/13,10:22,1.308638,0.604426626,LAP1,41.237692,-80.129426
3,14,12/10/13,20:32,12.583011,3.933568909,LAP2,41.141569,-80.833456
1,9,12/23/13,15:15,0.454214,1.005511002,LAP2,40.605104,-80.061551
2,12,12/17/13,9:58,7.367432,2.544507424,LAP2,40.666304,-80.69382
1,14,12/25/13,19:07,8.194993,2.72926897,LAP2,41.141569,-80.833456
1,9,12/31/13,8:39,0.599002,1.952291656,LAP2,40.605104,-80.061551
3,9,12/14/13,2:46,1.854593,1.36168971,LAP2,40.605104,-80.061551
1,10,12/7/13,1:22,6.32114,1.348014904,LAP2,40.940856,-80.902297
3,8,12/2/13,17:04,3.668832,1.81955095,LAP2,41.122195,-80.597651
3,5,12/26/13,10:00,0.696515,1.012688807,LAP1,40.932256,-80.388139
1,13,12/5/13,10:20,9.307185,3.058542437,LAP2,40.697587,-80.44851
1,9,12/15/13,4:36,10.574213,2.879685749,LAP2,40.605104,-80.061551
1,10,12/20/13,4:57,2.646248,1.703786086,LAP2,40.940856,-80.902297
1,11,12/6/13,4:51,12.614126,4.203059876,LAP2,40.782878,-80.527821
3,12,12/31/13,19:33,4.326384,2.203307365,LAP2,40.666304,-80.69382
2,4,12/14/13,15:35,3.878638,1.37324328,LAP1,41.237692,-80.129426
1,8,12/18/13,23:58,5.42221,1.325009982,LAP2,41.122195,-80.597651
2,5,12/23/13,1:00,7.877372,3.391936365,LAP1,40.932256,-80.388139
1,6,12/21/13,15:59,1.079308,1.304402289,LAP2,41.088805,-80.651918
2,1,12/29/13,1:58,3.142359,2.00117764,LAP1,40.759591,-80.892775
2,4,12/3/13,10:48,5.266202,1.539325637,LAP1,41.237692,-80.129426
1,12,12/6/13,6:57,9.265015,3.5509616,LAP2,40.666304,-80.69382
2,11,12/1/13,3:48,1.83164,0.807149749,LAP2,40.782878,-80.527821
3,7,12/6/13,9:49,8.786922,2.067864162,LAP2,41.197179,-80.218578
3,7,12/17/13,13:39,5.870473,2.707370072,LAP2,41.197179,-80.218578
